In which country is your primary residence?,Which of the following age groups best describes you?,What is the highest level of education you've achieved?,Gender: How do you identify? - Selected Choice,The organization I work for is best classified as a:,What is your primary role? - Selected Choice,For how many years have you been in your current role?,What position did you hold prior to this? - Selected Choice,How would you rate your job satisfaction in your current role?,What would cause you to leave your current employer for a new job? Please select the top option besides pay/benefits. - Selected Choice,Which of the following best describes your industry?,Which of the following best describes your current job level?,How many people does your organization currently employ?,What department does your role fall under? - Selected Choice,"Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data preparation","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data cleansing","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Data visualization","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Model selection","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Model training","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Deploying models","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Reporting and presentation","Thinking about your current role, what tasks are most time consuming? (Please assign a percentage to each feature based on importance; total must add up to 100). - Other (please indicate)","Does your organization allow the use of open-source software (Python/R libraries such as pandas, NumPy, etc.)?",What kinds of measures or tools does your company use to secure its software supply chains? (Select all that apply). - Selected Choice,How does your organization ensure the open-source packages are secure and meet enterprise security standards? (Select all that apply). - Selected Choice,What roadblocks are preventing your organization's use of open-source? (Select all that apply). - Selected Choice,Does your institution encourage you/your team to contribute code to open-source projects?,How do they encourage you/your team to contribute code to open-source projects?  (Select all that apply). - Selected Choice,Which of the following data science/ML tools are used inside your organization? - AWS Sagemaker,Which of the following data science/ML tools are used inside your organization? - Alteryx,Which of the following data science/ML tools are used inside your organization? - Anaconda,Which of the following data science/ML tools are used inside your organization? - Azure ML Studio,Which of the following data science/ML tools are used inside your organization? - Cloudera CDSW,Which of the following data science/ML tools are used inside your organization? - Comet,Which of the following data science/ML tools are used inside your organization? - DataBricks,Which of the following data science/ML tools are used inside your organization? - Dataiku,Which of the following data science/ML tools are used inside your organization? - DataRobot,Which of the following data science/ML tools are used inside your organization? - Domino,Which of the following data science/ML tools are used inside your organization? - Explorium,Which of the following data science/ML tools are used inside your organization? - GitHub,Which of the following data science/ML tools are used inside your organization? - Google AI Platform,Which of the following data science/ML tools are used inside your organization? - Google BigQuery,Which of the following data science/ML tools are used inside your organization? - Google Colab,Which of the following data science/ML tools are used inside your organization? - H20,Which of the following data science/ML tools are used inside your organization? - IBM Watson Studio,Which of the following data science/ML tools are used inside your organization? - JFrog Artifactory,Which of the following data science/ML tools are used inside your organization? - KNIME,Which of the following data science/ML tools are used inside your organization? - Looker,Which of the following data science/ML tools are used inside your organization? - MLFlow,Which of the following data science/ML tools are used inside your organization? - Nexus Sonotype,Which of the following data science/ML tools are used inside your organization? - PowerBI,Which of the following data science/ML tools are used inside your organization? - RStudio,Which of the following data science/ML tools are used inside your organization? - RapidMiner,Which of the following data science/ML tools are used inside your organization? - SAS,Which of the following data science/ML tools are used inside your organization? - Snowflake,Which of the following data science/ML tools are used inside your organization? - Stack Overflow,Which of the following data science/ML tools are used inside your organization? - Tableau,Which of the following data science/ML tools are used inside your organization? - Weights & Biases,Which of the following data science/ML tools are used inside your organization? - Other (please specify),Has your organization scaled back the use of open-source software in the past year due to concerns around security?,How much control do IT users have over the open-source tools and packages your company uses?,What kinds of measures or tools do you or your institution use to ensure fairness and mitigate bias in data sets and models? - Selected Choice,What kinds of measures or tools do you or your institution use to address model explainability and interpretability? (Select all that apply). - Selected Choice,Where do you conduct most of your model development and training?,Where do you deploy your models into production?,What roadblocks do you face when moving models to a production environment? (Select all that apply). - Selected Choice,"In your opinion, what are the most important skills/areas of expertise missing in the data science/ML area of your organization? (Select all that apply). - Selected Choice",Do you believe the government should play a larger role in strengthening technological innovation and manufacturing in your country?,Which of the following governmental incentives do you support? (Select all that apply).,Attracting and retaining employees has challenged the technology industry more than ever before. How concerned is your organization about the potential impact of a talent shortage?,What are you most concerned about with regard to the current workforce talent shortage? Please select your top three concerns. - Selected Choice,Which of the following steps is your organization taking to address the current workforce talent shortage? (Select all that apply). - Selected Choice,What do you think are the biggest barriers to the successful enterprise adoption of data science? (Select all that apply). - Selected Choice,Which of the following best describes your specialization or field of research?,"What topics, tools, or skills is your institution teaching students of data science and machine learning? (Select all that apply).",How often is bias in AI/ML/data science taught in classes or lectures?,What types of AI/ML/data science bias are taught in classes or lectures? (Select all that apply). - Selected Choice,What types of bias have you personally encountered in your work? (Select all that apply). - Selected Choice,How often are topics related to open-source security taught in classes or lectures?,"What topics, tools, or skills are in covered your courses in preparation for entering the data science/ML field? (Select all that apply).",How often is bias in AI/ML/data science discussed in classes or lectures?,What types of AI/ML/data science bias are covered in your classes or lectures? (Select all that apply). - Selected Choice,What types of bias have you personally encountered in your work? (Select all that apply). - Selected Choice,"In your opinion, what is the biggest obstacle to obtaining the experience required for a career in data science or related fields? - Selected Choice",How often are topics related to open-source security taught in classes or lectures?,What is the ideal setting that you would like to work in? - Selected Choice,How often do you use the following languages? - Python,How often do you use the following languages? - R,How often do you use the following languages? - Java,How often do you use the following languages? - JavaScript,How often do you use the following languages? - C/C++,How often do you use the following languages? - C#,How often do you use the following languages? - Julia,How often do you use the following languages? - HTML/CSS,How often do you use the following languages? - Bash/Shell,How often do you use the following languages? - SQL,How often do you use the following languages? - Go,How often do you use the following languages? - PHP,How often do you use the following languages? - Rust,How often do you use the following languages? - TypeScript,How often do you use the following languages? - Other (please indicate below),What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Speed of innovation,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Most economical option,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Most useful tools for my needs,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Avoid vendor lock-in,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Product quality,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Offers security,What do you value most about open-source technology? (Please assign a percentage to each feature based on importance; total must add up to 100). - Other (please indicate),What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Enable non-experts to train machine learning models,What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Quickly and efficiently tune very many hyperparameters,What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Help choose the best model types to solve specific problems,"What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Speed up the ML pipeline by automating certain workflows (data cleaning, etc.)","What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Tune the model once performance (such as accuracy, etc.) starts to degrade",What should an AutoML tool do for data scientists? Please drag answers to rank from most important to least important. (1=most important) - Other (please indicate),What do you think is the biggest problem in the data science/AI/ML space today? - Selected Choice,What tools and resources do you feel are lacking for data scientists who want to learn and develop their skills? (Select all that apply). - Selected Choice,How do you typically learn about new tools and topics relevant to your role? (Select all that apply). - Selected Choice,What are you most hoping to see from the data science industry this year? - Selected Choice,What do you believe is the biggest challenge in the open-source community today? - Selected Choice,"Have supply chain disruption problems, such as the ongoing chip shortage, impacted your access to computing resources?"
United States,42-57,Doctoral degree,Male,Commercial (for-profit) entity,ML Engineer,5-6 years,,Moderately satisfied ,N/A - I would not leave my current position,Defense,Principal,1-200,Research and Development  ,30,10,10,25,15,5,5,0,Yes,"Manual model and application audits,We create and use custom and proprietary software,We have and use SBOMs,We only use source-verified packages,Other (please specify below)","We use a managed repository,Manual checks against a vulnerability database",,Yes,"Additional time dedicated to contributing to OS projects,Funding specific to OS project development,Team members dedicated to contributing to OS projects",Currently Using,I'm Not Sure,Currently Using,Interested In,I'm Not Sure,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Currently Using,Interested In,I'm Not Sure,I'm Not Sure,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,,"Yes, we scaled back after the Log4j vulnerability",IT controls most company open-source tools and packages,None currently,"We use statistical inferential tests to assess variable fidelity,We perform a series of controlled tests to assess model interpretability,Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",Local desktop/workstation,On-premises local server,"Meeting IT/InfoSec standards,Re-coding models from Python/R to another language,Re-coding models from another language to Python/R,Securing data connectivity,Securing network connectivity,Managing package dependencies and environments,Moving to the cloud","Engineering skills,Advanced mathematics,Data visualization,Computer vision/image processing,Big data management",Yes,More regulation of big tech companies ,Very concerned,"Recruiting and talent acquisition,Ability to recruit/retain technical talent ,Other (please indicate below)","Permitting or expanding remote work options,Partner with schools/universities to encourage talent to apply","Unrealistic expectations for results,Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area,Other (please indicate below)",,,,,,,,,,,,,,Frequently,Rarely,Rarely,Never,Sometimes,Never,Never,Rarely,Frequently,Sometimes,Sometimes,Rarely,Never,Never,Frequently,10,40,10,30,10,0,0,5,2,1,4,3,6,Advanced information warfare ,Other (please indicate below),"Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Community platforms and forums",New optimized models that allow for more complex computations to be conducted faster,Other (please indicate below),No
United States,42-57,Master's degree,Male,Educational institution,Data Scientist,3-4 years,,Very satisfied ,More responsibility/opportunity for career advancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicine,"Business knowledge,Development languages in addition to Python/R,Probability and statistics,Business analytics,Machine learning,Deep learning,Data visualization,Computer vision/image processing,Python,R","Sometimes, but only if there is a lecture about ethics.  ","Confirmation bias,Sample bias,Measurement bias,Exclusion bias,Outlier bias","Confirmation bias,Sample bias,Measurement bias,Exclusion bias,Outlier bias",It hasn't come up in any discussions or lectures,,,,,,,,Always,Frequently,Rarely,Sometimes,Sometimes,Never,Never,Sometimes,Frequently,Always,Never,Never,Never,Never,,20,10,50,0,20,0,0,1,3,2,5,4,6,Other (please indicate below),"Community engagement and learning platforms,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube)",Further innovation in the open-source data science community,Talent shortage,No
Morocco,26-41,Master's degree,Male,Commercial (for-profit) entity,Developer,1-2 years,Developer,Slightly satisfied ,More access to professional training/development,Finance,Associate,"201-1,000",IT,22,6,6,6,10,10,40,0,Yes,I'm not sure,Other (please indicate below),,I'm not sure,,I'm Not Sure,,Currently Using,I'm Not Sure,I'm Not Sure,I'm Not Sure,I'm Not Sure,,,,,Currently Using,,,,,,,,,,,,,,,,,,,,I'm not sure,IT controls about 50% of company open-source tools and packages,I'm not sure,I'm not sure,I'm not sure,I'm not sure,We do not deploy models in production,"Business knowledge,Communication skills,Engineering skills,Probability and statistics,Machine learning",Yes,"More funding for technology companies,More funding for STEM/tech schooling,More regulation of big tech companies ",Moderately concerned,"Diversity and inclusion hiring objectives ,Ability to recruit/retain technical talent ,We are not concerned with the workforce shortage",I'm not sure,Insufficient talent or headcount in the data science area,,,,,,,,,,,,,,Always,,Frequently,Frequently,Sometimes,,,Frequently,,Sometimes,Rarely,Never,Never,Frequently,,30,30,10,10,10,10,0,2,1,4,3,5,6,A reduction in job opportunities caused by automation,"Tailored learning paths,Hands-on projects,Mentorship opportunities","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube),Community platforms and forums",New optimized models that allow for more complex computations to be conducted faster,Security vulnerabilities,I'm not sure
United States,42-57,Master's degree,Male,Commercial (for-profit) entity,Data Engineer,10+ years,,Extremely satisfied,More flexibility with my work hours,Media,Director,"10,001",IT,30,20,20,20,10,0,0,0,No,"Vulnerability and security scanning software,We create and use custom and proprietary software,We only use source-verified packages",,"Lack of knowledge or understanding,Fear of vulnerabilities, potential exposures, or risks,Organization doesn't have strong IT governance in place,Open-source software is deemed insecure, so it's not allowed",Yes,"Additional time dedicated to contributing to OS projects,Team members dedicated to contributing to OS projects",Currently Using,Plans to Use,Currently Using,Plans to Use,,Currently Using,Currently Using,,,,,,,,,,,,,,,,,,,,,,,,,"Yes, we scaled back before the Log4j vulnerability",IT controls all company open-source tools and packages,We have a Center of Excellence,"We only use low-interpretability models in low-risk scenarios,Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",Local desktop/workstation,On-premises local server,"Meeting IT/InfoSec standards,Re-coding models from another language to Python/R,Securing network connectivity","Business knowledge,Engineering skills,Data visualization,Deep learning,Python",Yes,More funding for technology companies,Very concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,Ability to recruit/retain technical talent ","We are not taking any action to address the current workforce talent shortage,Partner with schools/universities to encourage talent to apply,Decrease job requirements","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Frequently,Frequently,Frequently,Sometimes,Sometimes,Sometimes,Sometimes,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,,30,30,0,20,20,0,0,3,1,2,4,5,6,Impacts to individual privacy,"Community engagement and learning platforms,Tailored learning paths","Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX),Paid university courses",Further innovation in the open-source data science community,Security vulnerabilities,Yes
United States,42-57,Bachelor's degree,Female,Government agency,Data Engineer,9-10 years,,Very satisfied ,N/A - I would not leave my current position,Government,Director,"201-1,000",IT,15,15,15,10,10,15,20,0,I'm not sure,Vulnerability and security scanning software,,,I'm not sure,,Interested In,Not Interested In,Not Interested In,Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,Plans to Use,Not Interested In,Not Interested In,Not Interested In,Interested In,Interested In,Not Interested In,Not Interested In,,I'm not sure,IT controls most company open-source tools and packages,We manually assess data sets for fairness and bias,I'm not sure,Local desktop/workstation,On-premises local server,"Securing network connectivity,A skills gap in my organization (Data engineering, Docker, Kubernetes, etc.)","Data visualization,Machine learning,Python",I'm not sure,N/A - none,Moderately concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,Ability to recruit/retain technical talent ","Train current employees,Increase salaries",Insufficient talent or headcount in the data science area,,,,,,,,,,,,,,Never,Never,Frequently,Frequently,Rarely,Never,Never,Sometimes,Never,Sometimes,Never,Never,Never,Never,,15,15,20,15,20,15,0,3,5,1,2,4,6,Lack of diversity and inclusion in the profession,Mentorship opportunities,"Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube)",Further innovation in vendor-specific data science products,Public trust,I'm not sure
Moldova,18-25,High School or equivalent,Male,,Student,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Business knowledge,Business analytics,Big data management,Python",It hasn't come up in any discussions or lectures,AI/ML/data science bias has not been not taught in my classes or lectures,Other (please indicate below),Cost,"Rarely, only if there is a one-off conversation or question",An established startup in growth mode,Always,,,,Sometimes,,,Rarely,,,,,,,,65,15,10,0,10,0,0,1,2,3,4,5,6,A reduction in job opportunities caused by automation,"Community engagement and learning platforms,Mentorship opportunities",Free video content (e.g. YouTube),Further innovation in vendor-specific data science products,Undermanagement ,I'm not sure
United States,26-41,Some college,Female,Not-for-profit organization,DevOps,3-4 years,,Moderately satisfied ,More flexibility with my work hours,Retail,Senior,1-200,Operations,20,10,20,10,20,10,10,0,No,We create and use custom and proprietary software,,"Fear of vulnerabilities, potential exposures, or risks,Organization doesn't have strong IT governance in place",Yes,Funding specific to OS project development,Interested In,Plans to Use,Not Interested In,Not Interested In,Plans to Use,Plans to Use,Not Interested In,Interested In,I'm Not Sure,Interested In,Plans to Use,Interested In,Not Interested In,Interested In,Plans to Use,Plans to Use,Interested In,Not Interested In,Not Interested In,Interested In,Plans to Use,Interested In,Not Interested In,Not Interested In,Not Interested In,I'm Not Sure,Not Interested In,Interested In,Interested In,Interested In,,"No, we have increased use",IT controls most company open-source tools and packages,We do not have standards for fairness and bias mitigation in data sets and models,"Model outcomes must be applicable to all related groups and treatments in test sample (i.e., no cherry picking data)",Local desktop/workstation,On-premises local server,"Re-coding models from Python/R to another language,A skills gap in my organization (Data engineering, Docker, Kubernetes, etc.)","Probability and statistics,Advanced mathematics,Deep learning,R",Yes,More funding for STEM/tech schooling,Slightly concerned,"Our ability to meet business demands ,Ability to recruit/retain technical talent ,We are not concerned with the workforce shortage","Partner with schools/universities to encourage talent to apply,Increase salaries",Insufficient investment in data engineering and tooling to enable the production of good models,,,,,,,,,,,,,,Frequently,Sometimes,Rarely,Sometimes,Frequently,Rarely,Frequently,Sometimes,Rarely,Rarely,Sometimes,Frequently,Sometimes,Frequently,,20,10,20,20,10,20,0,2,1,5,3,4,6,Social impacts from bias in data and models,Tailored learning paths,"Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",New optimized models that allow for more complex computations to be conducted faster,Public trust,No
United States,42-57,Some college,Male,Educational institution,System Administrator ,7-8 years,,Slightly satisfied ,More access to professional training/development,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Agriculture,"Development languages in addition to Python/R,Data visualization","Often, but only during a specific class about ethics. ","Prejudice bias,Measurement bias","Algorithmic bias,Sample bias","Sometimes, when there is a specific lecture",,,,,,,,Frequently,Sometimes,Rarely,Sometimes,Frequently,Sometimes,Rarely,Sometimes,Rarely,Rarely,Sometimes,Frequently,Frequently,Frequently,,20,20,20,10,10,20,0,1,5,2,4,3,6,Social impacts from bias in data and models,"Tailored learning paths,Hands-on projects","Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",New optimized models that allow for more complex computations to be conducted faster,Public trust,No
United States,26-41,Some college,Female,Commercial (for-profit) entity,DevOps,5-6 years,,Moderately satisfied ,More flexibility with my work hours,Agriculture,Manager,1-200,Operations,20,10,15,15,10,10,20,0,Yes,"Vulnerability and security scanning software,We create and use custom and proprietary software",We use a managed repository,,Yes,Funding specific to OS project development,Not Interested In,Interested In,Not Interested In,Plans to Use,Not Interested In,Not Interested In,Interested In,Plans to Use,Interested In,Interested In,Not Interested In,Interested In,Plans to Use,Interested In,Not Interested In,Not Interested In,Not Interested In,Not Interested In,I'm Not Sure,Interested In,Plans to Use,Interested In,Not Interested In,Not Interested In,I'm Not Sure,Not Interested In,Interested In,Plans to Use,I'm Not Sure,I'm Not Sure,,"Yes, we scaled back after the Log4j vulnerability",IT controls most company open-source tools and packages,We evaluate data collection methods according to internally-set standards,"We only use low-interpretability models in low-risk scenarios,We perform a series of controlled tests to assess model interpretability",Local desktop/workstation,On-premises local server,"Meeting IT/InfoSec standards,Managing package dependencies and environments","Engineering skills,Probability and statistics,Deep learning",Yes,More funding for STEM/tech schooling,Slightly concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,Ability to recruit/retain technical talent ","Partner with schools/universities to encourage talent to apply,Train current employees,Increase automation",Insufficient investment in data engineering and tooling to enable the production of good models,,,,,,,,,,,,,,Sometimes,Sometimes,Frequently,Frequently,Frequently,Sometimes,Frequently,Never,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,,20,10,10,20,20,20,0,1,2,5,3,4,6,Social impacts from bias in data and models,Tailored learning paths,"Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",Further innovation in the open-source data science community,Undermanagement ,No
United States,26-41,Some college,Male,Commercial (for-profit) entity,Cloud Security Manager,1-2 years,,Moderately satisfied ,More access to professional training/development,Automotive,Associate,1-200,Center of Excellence,30,10,10,20,10,10,10,0,Yes,We create and use custom and proprietary software,We use a managed repository,,No,,Interested In,Not Interested In,Interested In,Not Interested In,Not Interested In,Not Interested In,Plans to Use,Interested In,Not Interested In,Interested In,Plans to Use,Plans to Use,Interested In,Not Interested In,Not Interested In,Not Interested In,Interested In,Interested In,Plans to Use,Interested In,Interested In,Not Interested In,I'm Not Sure,Not Interested In,Not Interested In,Not Interested In,Interested In,Not Interested In,Not Interested In,Not Interested In,,"No, we have not scaled back",IT controls most company open-source tools and packages,We evaluate data collection methods according to internally-set standards,"We only use low-interpretability models in low-risk scenarios,We perform a series of controlled tests to assess model interpretability",Local desktop/workstation,On-premises local server,"Re-coding models from another language to Python/R,Securing data connectivity","Probability and statistics,Big data management,Python",Yes,More funding for STEM/tech schooling,Moderately concerned,"Recruiting and talent acquisition,Diversity and inclusion hiring objectives ,Ability to recruit/retain technical talent ","Partner with schools/universities to encourage talent to apply,Increase salaries,Decrease job requirements",Insufficient investment in data engineering and tooling to enable the production of good models,,,,,,,,,,,,,,Frequently,Sometimes,Rarely,Sometimes,Rarely,Frequently,Sometimes,Rarely,Sometimes,Rarely,Frequently,Rarely,Rarely,Sometimes,,20,10,20,10,20,20,0,4,5,1,2,3,6,Social impacts from bias in data and models,Tailored learning paths,"Free video content (e.g. YouTube),Paid online courses (e.g. Coursera, EdX)",New optimized models that allow for more complex computations to be conducted faster,Talent shortage,No
United States,26-41,Some college,Female,Educational institution,Professor/Instructor/Researcher,5-6 years,,Moderately satisfied ,More responsibility/opportunity for career advancement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Computer Science and Engineering (technology),"Engineering skills,Probability and statistics,Big data management,Data visualization,Ethics in data science/machine learning","Rarely, only if there is a one-off conversation or question about ethics. ",AI/ML/data science bias is not taught in my classes or lectures,Algorithmic bias,"Often, but only during a specific class",,,,,,,,Never,Sometimes,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Frequently,Rarely,,Sometimes,Frequently,Sometimes,,10,25,10,5,30,20,0,1,2,3,4,5,6,Social impacts from bias in data and models,Tailored learning paths,"Reading technical books, blogs, newsletters, and papers,Community platforms and forums",More specialized data science hardware,Security vulnerabilities,No
United States,26-41,Master's degree,Female,Educational institution,Research Scientist,3-4 years,,Very satisfied ,N/A - I would not leave my current position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Biology,"Probability and statistics,Business analytics,Data visualization","Often, but only during a specific class about ethics. ","Sample bias,Measurement bias",Sample bias,"Often, but only during a specific class",,,,,,,,Rarely,Never,Rarely,Sometimes,Rarely,Sometimes,Rarely,Never,Never,Rarely,Rarely,Rarely,Rarely,Rarely,,10,20,20,20,20,10,0,1,2,3,4,5,6,Social impacts from bias in data and models,Tailored learning paths,"Free video content (e.g. YouTube),Community platforms and forums",New optimized models that allow for more complex computations to be conducted faster,Talent shortage,No
United States,26-41,Some college,Female,Commercial (for-profit) entity,Business Analyst,5-6 years,,Slightly satisfied ,More responsibility/opportunity for career advancement,Transportation & Logistics,Senior,"201-1,000",Operations,25,5,20,10,20,10,10,0,Yes,"Manual model and application audits,Vulnerability and security scanning software","We use a vulnerability scanner,We use a managed repository,Manual checks against a vulnerability database",,Yes,"Additional time dedicated to contributing to OS projects,Funding specific to OS project development,Team members dedicated to contributing to OS projects",Plans to Use,Interested In,Currently Using,Plans to Use,Not Interested In,Plans to Use,Interested In,Currently Using,Not Interested In,Plans to Use,Interested In,Plans to Use,Not Interested In,Plans to Use,Plans to Use,Interested In,Interested In,Plans to Use,Currently Using,Interested In,Currently Using,Plans to Use,Interested In,Interested In,Plans to Use,Currently Using,Interested In,Interested In,Plans to Use,Plans to Use,,I'm not sure,IT controls about 50% of company open-source tools and packages,We evaluate data collection methods according to internally-set standards,"We use statistical inferential tests to assess variable fidelity,We only use low-interpretability models in low-risk scenarios,We perform a series of controlled tests to assess model interpretability",Local laptop,On-premises local server,"We do not deploy models in production,Re-coding models from Python/R to another language","Communication skills,Engineering skills,Advanced mathematics,JavaScript",Yes,"More funding for STEM/tech schooling,More regulation of big tech companies ",Slightly concerned,"Recruiting and talent acquisition,Our ability to meet business demands ,Ability to recruit/retain technical talent ","Permitting or expanding remote work options,Partner with schools/universities to encourage talent to apply,Improve benefits,Decrease job requirements","Insufficient investment in data engineering and tooling to enable the production of good models,Insufficient talent or headcount in the data science area",,,,,,,,,,,,,,Sometimes,Frequently,Frequently,Frequently,Sometimes,Always,Frequently,Frequently,Sometimes,Always,Rarely,Frequently,Frequently,Rarely,,10,20,25,5,15,25,0,1,2,5,3,4,6,Impacts to individual privacy,"Community engagement and learning platforms,Hands-on projects","Reading technical books, blogs, newsletters, and papers,Free video content (e.g. YouTube)",More resources given to data science teams within organizations,Public trust,No
